sample_name,replicate,layer,Q2E,zooMS_ID,batch,plate
DC6990,1,11.4,0.663333333333333,Cervidae,12,5
DC6990,2,11.4,0.663333333333333,Cervidae,12,5
DC6990,3,11.4,0.663333333333333,Cervidae,12,5
DC6991,1,11.4,0.52,Cervidae,12,5
DC6991,2,11.4,0.52,Cervidae,12,5
DC6991,3,11.4,0.52,Cervidae,12,5
DC6992,1,11.4,0.703333333333333,Bison/Yak,12,5
DC6992,2,11.4,0.703333333333333,Bison/Yak,12,5
DC6992,3,11.4,0.703333333333333,Bison/Yak,12,5
DC6993,1,11.4,0.556666666666667,Ovis/Capra,12,5
DC6993,2,11.4,0.556666666666667,Ovis/Capra,12,5
DC6993,3,11.4,0.556666666666667,Ovis/Capra,12,5
DC6994,1,11.4,0.62,Equidae,12,5
DC6994,2,11.4,0.62,Equidae,12,5
DC6994,3,11.4,0.62,Equidae,12,5
DC6995,1,11.4,0.746666666666667,Cervidae/Gazella/Saiga,12,5
DC6995,2,11.4,0.746666666666667,Cervidae/Gazella/Saiga,12,5
DC6995,3,11.4,0.746666666666667,Cervidae/Gazella/Saiga,12,5
DC6996,1,11.4,0.736666666666667,Ovis,12,5
DC6996,2,11.4,0.736666666666667,Ovis,12,5
DC6996,3,11.4,0.736666666666667,Ovis,12,5
DC6997,1,11.4,0.603333333333333,Cervidae,12,5
DC6997,2,11.4,0.603333333333333,Cervidae,12,5
DC6997,3,11.4,0.603333333333333,Cervidae,12,5
DC6998,1,11.4,0.59,Unknown,12,5
DC6998,2,11.4,0.59,Unknown,12,5
DC6998,3,11.4,0.59,Unknown,12,5
DC6999,1,11.4,0.66,Ovis,12,5
DC6999,2,11.4,0.66,Ovis,12,5
DC6999,3,11.4,0.66,Ovis,12,5
DC7001,1,11.4,0.65,Elephantidae,12,5
DC7001,2,11.4,0.65,Elephantidae,12,5
DC7001,3,11.4,0.65,Elephantidae,12,5
DC7002,1,11.4,0.93,Ovis,12,5
DC7002,2,11.4,0.93,Ovis,12,5
DC7002,3,11.4,0.93,Ovis,12,5
DC7003,1,11.4,0.623333333333334,Ovis,12,5
DC7003,2,11.4,0.623333333333334,Ovis,12,5
DC7003,3,11.4,0.623333333333334,Ovis,12,5
DC7004,1,11.4,0.75,Bison/Yak,12,5
DC7004,2,11.4,0.75,Bison/Yak,12,5
DC7004,3,11.4,0.75,Bison/Yak,12,5
DC7005,1,11.4,0.673333333333333,Ursidae,12,5
DC7005,2,11.4,0.673333333333333,Ursidae,12,5
DC7005,3,11.4,0.673333333333333,Ursidae,12,5
DC7006,1,11.4,0.576666666666667,Equidae,12,5
DC7006,2,11.4,0.576666666666667,Equidae,12,5
DC7006,3,11.4,0.576666666666667,Equidae,12,5
DC7008,1,11.4,0.683333333333333,Capra,12,5
DC7008,2,11.4,0.683333333333333,Capra,12,5
DC7008,3,11.4,0.683333333333333,Capra,12,5
DC7009,1,11.4,0.846666666666667,Bison/Yak,12,5
DC7009,2,11.4,0.846666666666667,Bison/Yak,12,5
DC7009,3,11.4,0.846666666666667,Bison/Yak,12,5
DC7010,1,11.4,0.603333333333333,Bison/Yak,12,5
DC7010,2,11.4,0.603333333333333,Bison/Yak,12,5
DC7010,3,11.4,0.603333333333333,Bison/Yak,12,5
DC7012,1,11.4,0.826666666666667,Bison/Yak,12,5
DC7012,2,11.4,0.826666666666667,Bison/Yak,12,5
DC7012,3,11.4,0.826666666666667,Bison/Yak,12,5
DC7013,1,11.4,0.603333333333333,Cervidae/Gazella/Saiga,12,5
DC7013,2,11.4,0.603333333333333,Cervidae/Gazella/Saiga,12,5
DC7013,3,11.4,0.603333333333333,Cervidae/Gazella/Saiga,12,5
DC7014,1,11.4,0.563333333333333,Elephantidae,12,5
DC7014,2,11.4,0.563333333333333,Elephantidae,12,5
DC7014,3,11.4,0.563333333333333,Elephantidae,12,5
DC7015,1,11.4,0.89,Elephantidae,12,5
DC7015,2,11.4,0.89,Elephantidae,12,5
DC7015,3,11.4,0.89,Elephantidae,12,5
DC7016,1,11.4,0.78,Crocuta/Panthera/Mustelidae,12,5
DC7016,2,11.4,0.78,Crocuta/Panthera/Mustelidae,12,5
DC7016,3,11.4,0.78,Crocuta/Panthera/Mustelidae,12,5
DC7209,1,12,0.68,Ovis/Capra,15,3
DC7209,2,12,0.68,Ovis/Capra,15,3
DC7209,3,12,0.68,Ovis/Capra,15,3
DC7210,1,12,0.786666666666667,Equidae,15,3
DC7210,2,12,0.786666666666667,Equidae,15,3
DC7210,3,12,0.786666666666667,Equidae,15,3
DC7212,1,12,0.796666666666667,Cervidae/Gazella/Saiga,15,3
DC7212,2,12,0.796666666666667,Cervidae/Gazella/Saiga,15,3
DC7212,3,12,0.796666666666667,Cervidae/Gazella/Saiga,15,3
DC7213,1,12,0.77,Ovis/Capra,15,3
DC7213,2,12,0.77,Ovis/Capra,15,3
DC7213,3,12,0.77,Ovis/Capra,15,3
DC7214,1,12,0.68,Cervidae/Gazella/Saiga,15,3
DC7214,2,12,0.68,Cervidae/Gazella/Saiga,15,3
DC7214,3,12,0.68,Cervidae/Gazella/Saiga,15,3
DC7216,1,12,0.69,Ursidae,15,3
DC7216,2,12,0.69,Ursidae,15,3
DC7216,3,12,0.69,Ursidae,15,3
DC7217,1,12,0.78,Ovis/Capra,15,3
DC7217,2,12,0.78,Ovis/Capra,15,3
DC7217,3,12,0.78,Ovis/Capra,15,3
DC7218,1,12,0.666666666666667,Bison/Yak,15,3
DC7218,2,12,0.666666666666667,Bison/Yak,15,3
DC7218,3,12,0.666666666666667,Bison/Yak,15,3
DC7219,1,12,0.77,Bison/Yak,15,3
DC7219,2,12,0.77,Bison/Yak,15,3
DC7219,3,12,0.77,Bison/Yak,15,3
DC7221,1,12,0.626666666666667,Crocuta/Panthera/Mustelidae,15,3
DC7221,2,12,0.626666666666667,Crocuta/Panthera/Mustelidae,15,3
DC7221,3,12,0.626666666666667,Crocuta/Panthera/Mustelidae,15,3
DC7222,1,12,0.546666666666667,Bison/Yak,15,3
DC7222,2,12,0.546666666666667,Bison/Yak,15,3
DC7222,3,12,0.546666666666667,Bison/Yak,15,3
DC7223,1,12,0.463333333333333,Cervidae/Gazella/Saiga,15,3
DC7223,2,12,0.463333333333333,Cervidae/Gazella/Saiga,15,3
DC7223,3,12,0.463333333333333,Cervidae/Gazella/Saiga,15,3
DC7224,1,12,0.763333333333333,Crocuta/Panthera,15,3
DC7224,2,12,0.763333333333333,Crocuta/Panthera,15,3
DC7224,3,12,0.763333333333333,Crocuta/Panthera,15,3
DC7225,1,12,0.616666666666667,Cervidae/Gazella/Saiga,15,3
DC7225,2,12,0.616666666666667,Cervidae/Gazella/Saiga,15,3
DC7225,3,12,0.616666666666667,Cervidae/Gazella/Saiga,15,3
DC7227,1,12,0.753333333333333,Rhinocerotidae,15,3
DC7227,2,12,0.753333333333333,Rhinocerotidae,15,3
DC7227,3,12,0.753333333333333,Rhinocerotidae,15,3
DC7228,1,12,0.69,Ovis/Capra,15,3
DC7228,2,12,0.69,Ovis/Capra,15,3
DC7228,3,12,0.69,Ovis/Capra,15,3
DC7230,1,12,0.77,Cervidae/Gazella/Saiga,15,3
DC7230,2,12,0.77,Cervidae/Gazella/Saiga,15,3
DC7230,3,12,0.77,Cervidae/Gazella/Saiga,15,3
DC7231,1,12,0.886666666666667,Ovis/Capra,15,3
DC7231,2,12,0.886666666666667,Ovis/Capra,15,3
DC7231,3,12,0.886666666666667,Ovis/Capra,15,3
DC7232,1,12,0.7,Bison/Yak,15,3
DC7232,2,12,0.7,Bison/Yak,15,3
DC7232,3,12,0.7,Bison/Yak,15,3
DC7234,1,12,0.563333333333333,Equidae,15,3
DC7234,2,12,0.563333333333333,Equidae,15,3
DC7234,3,12,0.563333333333333,Equidae,15,3
DC7235,1,12,0.563333333333333,Crocuta/Panthera/Mustelidae,15,3
DC7235,2,12,0.563333333333333,Crocuta/Panthera/Mustelidae,15,3
DC7235,3,12,0.563333333333333,Crocuta/Panthera/Mustelidae,15,3
DC7236,1,12,0.663333333333333,Equidae,15,3
DC7236,2,12,0.663333333333333,Equidae,15,3
DC7236,3,12,0.663333333333333,Equidae,15,3
DC7238,1,12,0.83,Cervidae/Gazella/Saiga,15,3
DC7238,2,12,0.83,Cervidae/Gazella/Saiga,15,3
DC7238,3,12,0.83,Cervidae/Gazella/Saiga,15,3
DC7239,1,12,0.766666666666667,Ovis/Capra,15,3
DC7239,2,12,0.766666666666667,Ovis/Capra,15,3
DC7239,3,12,0.766666666666667,Ovis/Capra,15,3
DC7240,1,12,0.626666666666667,Equidae,15,3
DC7240,2,12,0.626666666666667,Equidae,15,3
DC7240,3,12,0.626666666666667,Equidae,15,3
DC7241,1,12,0.763333333333333,Equidae,15,3
DC7241,2,12,0.763333333333333,Equidae,15,3
DC7241,3,12,0.763333333333333,Equidae,15,3
DC7243,1,12,0.796666666666667,Bison/Yak,15,3
DC7243,2,12,0.796666666666667,Bison/Yak,15,3
DC7243,3,12,0.796666666666667,Bison/Yak,15,3
DC7244,1,12,0.583333333333333,Canidae,15,3
DC7244,2,12,0.583333333333333,Canidae,15,3
DC7244,3,12,0.583333333333333,Canidae,15,3
DC7245,1,12,0.553333333333333,Ovis/Capra,15,3
DC7245,2,12,0.553333333333333,Ovis/Capra,15,3
DC7245,3,12,0.553333333333333,Ovis/Capra,15,3
DC7246,1,12,0.656666666666667,Equidae,15,3
DC7246,2,12,0.656666666666667,Equidae,15,3
DC7246,3,12,0.656666666666667,Equidae,15,3
DC7247,1,12,0.616666666666667,Cervidae/Gazella/Saiga,15,3
DC7247,2,12,0.616666666666667,Cervidae/Gazella/Saiga,15,3
DC7247,3,12,0.616666666666667,Cervidae/Gazella/Saiga,15,3
DC7248,1,12,0.713333333333333,Cervidae/Gazella/Saiga,15,3
DC7248,2,12,0.713333333333333,Cervidae/Gazella/Saiga,15,3
DC7248,3,12,0.713333333333333,Cervidae/Gazella/Saiga,15,3
DC7250,1,12,0.833333333333333,Bison/Yak,15,3
DC7250,2,12,0.833333333333333,Bison/Yak,15,3
DC7250,3,12,0.833333333333333,Bison/Yak,15,3
DC7253,1,12,0.89,Bison/Yak,15,3
DC7253,2,12,0.89,Bison/Yak,15,3
DC7253,3,12,0.89,Bison/Yak,15,3
DC7254,1,12,0.743333333333333,Bison/Yak,15,3
DC7254,2,12,0.743333333333333,Bison/Yak,15,3
DC7254,3,12,0.743333333333333,Bison/Yak,15,3
DC7255,1,12,0.766666666666667,Bison/Yak,15,3
DC7255,2,12,0.766666666666667,Bison/Yak,15,3
DC7255,3,12,0.766666666666667,Bison/Yak,15,3
DC7256,1,12,0.76,Ovis/Capra,15,3
DC7256,2,12,0.76,Ovis/Capra,15,3
DC7256,3,12,0.76,Ovis/Capra,15,3
DC7257,1,12,0.606666666666667,Cervidae/Gazella/Saiga,15,3
DC7257,2,12,0.606666666666667,Cervidae/Gazella/Saiga,15,3
DC7257,3,12,0.606666666666667,Cervidae/Gazella/Saiga,15,3
DC7258,1,12,0.8,Bison/Yak,15,3
DC7258,2,12,0.8,Bison/Yak,15,3
DC7258,3,12,0.8,Bison/Yak,15,3
DC7259,1,12,0.81,Bison/Yak,15,3
DC7259,2,12,0.81,Bison/Yak,15,3
DC7259,3,12,0.81,Bison/Yak,15,3
DC7262,1,12,0.72,Ovis/Capra,15,3
DC7262,2,12,0.72,Ovis/Capra,15,3
DC7262,3,12,0.72,Ovis/Capra,15,3
DC7263,1,12,0.653333333333333,Equidae,15,3
DC7263,2,12,0.653333333333333,Equidae,15,3
DC7263,3,12,0.653333333333333,Equidae,15,3
DC7264,1,12,0.666666666666667,Bison/Yak,15,3
DC7264,2,12,0.666666666666667,Bison/Yak,15,3
DC7264,3,12,0.666666666666667,Bison/Yak,15,3
DC7265,1,12,0.656666666666667,Equidae,15,3
DC7265,2,12,0.656666666666667,Equidae,15,3
DC7265,3,12,0.656666666666667,Equidae,15,3
DC7267,1,15,0.38,Cervidae/Gazella/Saiga,15,3
DC7267,2,15,0.38,Cervidae/Gazella/Saiga,15,3
DC7267,3,15,0.38,Cervidae/Gazella/Saiga,15,3
DC7268,1,15,0.536666666666667,Cervidae/Gazella/Saiga,15,3
DC7268,2,15,0.536666666666667,Cervidae/Gazella/Saiga,15,3
DC7268,3,15,0.536666666666667,Cervidae/Gazella/Saiga,15,3
DC7269,1,15,0.553333333333333,Cervidae/Gazella/Saiga,15,3
DC7269,2,15,0.553333333333333,Cervidae/Gazella/Saiga,15,3
DC7269,3,15,0.553333333333333,Cervidae/Gazella/Saiga,15,3
DC7270,1,15,0.49,Equidae,15,3
DC7270,2,15,0.49,Equidae,15,3
DC7270,3,15,0.49,Equidae,15,3
DC7273,1,15,0.536666666666667,Bison/Yak,15,3
DC7273,2,15,0.536666666666667,Bison/Yak,15,3
DC7273,3,15,0.536666666666667,Bison/Yak,15,3
DC7274,1,15,0.566666666666667,Cervidae/Gazella/Saiga,15,3
DC7274,2,15,0.566666666666667,Cervidae/Gazella/Saiga,15,3
DC7274,3,15,0.566666666666667,Cervidae/Gazella/Saiga,15,3
DC7275,1,15,0.57,Equidae,15,3
DC7275,2,15,0.57,Equidae,15,3
DC7275,3,15,0.57,Equidae,15,3
DC7276,1,15,0.586666666666667,Cervidae/Gazella/Saiga,15,3
DC7276,2,15,0.586666666666667,Cervidae/Gazella/Saiga,15,3
DC7276,3,15,0.586666666666667,Cervidae/Gazella/Saiga,15,3
DC7277,1,15,0.59,Hominin,15,3
DC7277,2,15,0.59,Hominin,15,3
DC7277,3,15,0.59,Hominin,15,3
DC7278,1,15,0.463333333333333,Cervidae/Gazella/Saiga,15,3
DC7278,2,15,0.463333333333333,Cervidae/Gazella/Saiga,15,3
DC7278,3,15,0.463333333333333,Cervidae/Gazella/Saiga,15,3
DC7279,1,15,0.413333333333333,Cervidae/Gazella/Saiga,15,3
DC7279,2,15,0.413333333333333,Cervidae/Gazella/Saiga,15,3
DC7279,3,15,0.413333333333333,Cervidae/Gazella/Saiga,15,3
DC7280,1,15,0.566666666666667,Cervidae/Gazella/Saiga,15,3
DC7280,2,15,0.566666666666667,Cervidae/Gazella/Saiga,15,3
DC7280,3,15,0.566666666666667,Cervidae/Gazella/Saiga,15,3
DC7281,1,15,0.63,Bison/Yak,15,3
DC7281,2,15,0.63,Bison/Yak,15,3
DC7281,3,15,0.63,Bison/Yak,15,3
DC7282,1,15,0.63,Cervidae/Gazella/Saiga,15,3
DC7282,2,15,0.63,Cervidae/Gazella/Saiga,15,3
DC7282,3,15,0.63,Cervidae/Gazella/Saiga,15,3
DC7283,1,15,0.636666666666667,Cervidae/Gazella/Saiga,15,3
DC7283,2,15,0.636666666666667,Cervidae/Gazella/Saiga,15,3
DC7283,3,15,0.636666666666667,Cervidae/Gazella/Saiga,15,3
DC7284,1,15,0.326666666666667,Ovis/Capra,15,3
DC7284,2,15,0.326666666666667,Ovis/Capra,15,3
DC7284,3,15,0.326666666666667,Ovis/Capra,15,3
DC7285,1,15,0.66,Cervidae/Gazella/Saiga,15,3
DC7285,2,15,0.66,Cervidae/Gazella/Saiga,15,3
DC7285,3,15,0.66,Cervidae/Gazella/Saiga,15,3
DC7286,1,15,0.586666666666667,Cervidae/Gazella/Saiga,15,3
DC7286,2,15,0.586666666666667,Cervidae/Gazella/Saiga,15,3
DC7286,3,15,0.586666666666667,Cervidae/Gazella/Saiga,15,3
DC7287,1,15,0.353333333333333,Cervidae/Gazella/Saiga,15,3
DC7287,2,15,0.353333333333333,Cervidae/Gazella/Saiga,15,3
DC7287,3,15,0.353333333333333,Cervidae/Gazella/Saiga,15,3
DC7288,1,15,0.55,Bison/Yak,15,3
DC7288,2,15,0.55,Bison/Yak,15,3
DC7288,3,15,0.55,Bison/Yak,15,3
DC7289,1,15,0.59,Ovis,15,3
DC7289,2,15,0.59,Ovis,15,3
DC7289,3,15,0.59,Ovis,15,3
DC7290,1,15,0.646666666666667,Cervidae/Gazella/Saiga,15,3
DC7290,2,15,0.646666666666667,Cervidae/Gazella/Saiga,15,3
DC7290,3,15,0.646666666666667,Cervidae/Gazella/Saiga,15,3
DC7291,1,15,0.496666666666667,Cervidae/Gazella/Saiga,15,3
DC7291,2,15,0.496666666666667,Cervidae/Gazella/Saiga,15,3
DC7291,3,15,0.496666666666667,Cervidae/Gazella/Saiga,15,3
DC7292,1,15,0.653333333333333,Ovis/Capra,15,3
DC7292,2,15,0.653333333333333,Ovis/Capra,15,3
DC7292,3,15,0.653333333333333,Ovis/Capra,15,3
DC7293,1,15,0.603333333333333,Bison/Yak,15,3
DC7293,2,15,0.603333333333333,Bison/Yak,15,3
DC7293,3,15,0.603333333333333,Bison/Yak,15,3
DC7295,1,15,0.436666666666667,Bison/Yak,15,3
DC7295,2,15,0.436666666666667,Bison/Yak,15,3
DC7295,3,15,0.436666666666667,Bison/Yak,15,3
DC7296,1,15,0.603333333333333,Bison/Yak,15,3
DC7296,2,15,0.603333333333333,Bison/Yak,15,3
DC7296,3,15,0.603333333333333,Bison/Yak,15,3
DC7298,1,15,0.49,Cervidae/Gazella/Saiga,15,3
DC7298,2,15,0.49,Cervidae/Gazella/Saiga,15,3
DC7298,3,15,0.49,Cervidae/Gazella/Saiga,15,3
DC7299,1,15,0.51,Rhinocerotidae,15,3
DC7299,2,15,0.51,Rhinocerotidae,15,3
DC7299,3,15,0.51,Rhinocerotidae,15,3
DC7300,1,15,0.496666666666667,Cervidae/Gazella/Saiga,15,3
DC7300,2,15,0.496666666666667,Cervidae/Gazella/Saiga,15,3
DC7300,3,15,0.496666666666667,Cervidae/Gazella/Saiga,15,3
DC7301,1,15,0.583333333333333,Bison/Yak,15,3
DC7301,2,15,0.583333333333333,Bison/Yak,15,3
DC7301,3,15,0.583333333333333,Bison/Yak,15,3
DC7302,1,15,0.546666666666667,Cervidae/Gazella/Saiga,15,3
DC7302,2,15,0.546666666666667,Cervidae/Gazella/Saiga,15,3
DC7302,3,15,0.546666666666667,Cervidae/Gazella/Saiga,15,3
DC7303,1,15,0.586666666666667,Cervidae/Gazella/Saiga,15,3
DC7303,2,15,0.586666666666667,Cervidae/Gazella/Saiga,15,3
DC7303,3,15,0.586666666666667,Cervidae/Gazella/Saiga,15,3
DC7304,1,15,0.513333333333333,Cervidae/Gazella/Saiga,15,3
DC7304,2,15,0.513333333333333,Cervidae/Gazella/Saiga,15,3
DC7304,3,15,0.513333333333333,Cervidae/Gazella/Saiga,15,3
DC7305,1,15,0.543333333333333,Bison/Yak,15,4
DC7305,2,15,0.543333333333333,Bison/Yak,15,4
DC7305,3,15,0.543333333333333,Bison/Yak,15,4
DC7306,1,15,0.526666666666667,Cervidae/Gazella/Saiga,15,4
DC7306,2,15,0.526666666666667,Cervidae/Gazella/Saiga,15,4
DC7306,3,15,0.526666666666667,Cervidae/Gazella/Saiga,15,4
DC7307,1,15,0.56,Equidae,15,4
DC7307,2,15,0.56,Equidae,15,4
DC7307,3,15,0.56,Equidae,15,4
DC7308,1,15,0.466666666666667,Cervidae/Gazella/Saiga,15,4
DC7308,2,15,0.466666666666667,Cervidae/Gazella/Saiga,15,4
DC7308,3,15,0.466666666666667,Cervidae/Gazella/Saiga,15,4
DC7311,1,15,0.386666666666667,Bison/Yak,15,4
DC7311,2,15,0.386666666666667,Bison/Yak,15,4
DC7311,3,15,0.386666666666667,Bison/Yak,15,4
DC7312,1,15,0.603333333333333,Cervidae/Gazella/Saiga,15,4
DC7312,2,15,0.603333333333333,Cervidae/Gazella/Saiga,15,4
DC7312,3,15,0.603333333333333,Cervidae/Gazella/Saiga,15,4
DC7313,1,15,0.546666666666667,Bison/Yak,15,4
DC7313,2,15,0.546666666666667,Bison/Yak,15,4
DC7313,3,15,0.546666666666667,Bison/Yak,15,4
DC7314,1,15,0.613333333333333,Cervidae/Gazella/Saiga,15,4
DC7314,2,15,0.613333333333333,Cervidae/Gazella/Saiga,15,4
DC7314,3,15,0.613333333333333,Cervidae/Gazella/Saiga,15,4
DC7315,1,15,0.61,Cervidae/Gazella/Saiga,15,4
DC7315,2,15,0.61,Cervidae/Gazella/Saiga,15,4
DC7315,3,15,0.61,Cervidae/Gazella/Saiga,15,4
DC7316,1,15,0.53,Ovis/Capra,15,4
DC7316,2,15,0.53,Ovis/Capra,15,4
DC7316,3,15,0.53,Ovis/Capra,15,4
DC7317,1,15,0.38,Equidae,15,4
DC7317,2,15,0.38,Equidae,15,4
DC7317,3,15,0.38,Equidae,15,4
DC7318,1,15,0.44,Cervidae/Gazella/Saiga,15,4
DC7318,2,15,0.44,Cervidae/Gazella/Saiga,15,4
DC7318,3,15,0.44,Cervidae/Gazella/Saiga,15,4
DC7319,1,15,0.546666666666667,Cervidae/Gazella/Saiga,15,4
DC7319,2,15,0.546666666666667,Cervidae/Gazella/Saiga,15,4
DC7319,3,15,0.546666666666667,Cervidae/Gazella/Saiga,15,4
DC7320,1,15,0.54,Cervidae/Gazella/Saiga,15,4
DC7320,2,15,0.54,Cervidae/Gazella/Saiga,15,4
DC7320,3,15,0.54,Cervidae/Gazella/Saiga,15,4
DC7322,1,15,0.406666666666667,Elephantidae,15,4
DC7322,2,15,0.406666666666667,Elephantidae,15,4
DC7322,3,15,0.406666666666667,Elephantidae,15,4
DC7323,1,15,0.59,Ovis/Capra,15,4
DC7323,2,15,0.59,Ovis/Capra,15,4
DC7323,3,15,0.59,Ovis/Capra,15,4
DC7324,1,15,0.503333333333333,Cervidae/Gazella/Saiga,15,4
DC7324,2,15,0.503333333333333,Cervidae/Gazella/Saiga,15,4
DC7324,3,15,0.503333333333333,Cervidae/Gazella/Saiga,15,4
DC7325,1,15,0.533333333333333,Equidae,15,4
DC7325,2,15,0.533333333333333,Equidae,15,4
DC7325,3,15,0.533333333333333,Equidae,15,4
DC7326,1,15,0.58,Bison/Yak,15,4
DC7326,2,15,0.58,Bison/Yak,15,4
DC7326,3,15,0.58,Bison/Yak,15,4
DC7327,1,15,0.383333333333333,Bison/Yak,15,4
DC7327,2,15,0.383333333333333,Bison/Yak,15,4
DC7327,3,15,0.383333333333333,Bison/Yak,15,4
DC7328,1,15,0.49,Equidae,15,4
DC7328,2,15,0.49,Equidae,15,4
DC7328,3,15,0.49,Equidae,15,4
DC7329,1,15,0.576666666666667,Cervidae/Gazella/Saiga,15,4
DC7329,2,15,0.576666666666667,Cervidae/Gazella/Saiga,15,4
DC7329,3,15,0.576666666666667,Cervidae/Gazella/Saiga,15,4
DC7330,1,15,0.523333333333333,Cervidae/Gazella/Saiga,15,4
DC7330,2,15,0.523333333333333,Cervidae/Gazella/Saiga,15,4
DC7330,3,15,0.523333333333333,Cervidae/Gazella/Saiga,15,4
DC7331,1,15,0.473333333333333,Felidae/Ursidae,15,4
DC7331,2,15,0.473333333333333,Felidae/Ursidae,15,4
DC7331,3,15,0.473333333333333,Felidae/Ursidae,15,4
DC7332,1,15,0.54,Bison/Yak,15,4
DC7332,2,15,0.54,Bison/Yak,15,4
DC7332,3,15,0.54,Bison/Yak,15,4
DC7333,1,15,0.453333333333333,Elephantidae,15,4
DC7333,2,15,0.453333333333333,Elephantidae,15,4
DC7333,3,15,0.453333333333333,Elephantidae,15,4
DC7334,1,15,0.456666666666667,Bison/Yak,15,4
DC7334,2,15,0.456666666666667,Bison/Yak,15,4
DC7334,3,15,0.456666666666667,Bison/Yak,15,4
DC7335,1,15,0.593333333333333,Equidae,15,4
DC7335,2,15,0.593333333333333,Equidae,15,4
DC7335,3,15,0.593333333333333,Equidae,15,4
DC7336,1,15,0.49,Cervidae/Gazella/Saiga,15,4
DC7336,2,15,0.49,Cervidae/Gazella/Saiga,15,4
DC7336,3,15,0.49,Cervidae/Gazella/Saiga,15,4
DC7337,1,15,0.54,Bison/Yak,15,4
DC7337,2,15,0.54,Bison/Yak,15,4
DC7337,3,15,0.54,Bison/Yak,15,4
DC7338,1,15,0.41,Cervidae/Gazella/Saiga,15,4
DC7338,2,15,0.41,Cervidae/Gazella/Saiga,15,4
DC7338,3,15,0.41,Cervidae/Gazella/Saiga,15,4
DC7339,1,15,0.39,Equidae,15,4
DC7339,2,15,0.39,Equidae,15,4
DC7339,3,15,0.39,Equidae,15,4
DC7340,1,15,0.493333333333333,Cervidae/Gazella/Saiga,15,4
DC7340,2,15,0.493333333333333,Cervidae/Gazella/Saiga,15,4
DC7340,3,15,0.493333333333333,Cervidae/Gazella/Saiga,15,4
DC7341,1,15,0.626666666666667,Cervidae/Gazella/Saiga,15,4
DC7341,2,15,0.626666666666667,Cervidae/Gazella/Saiga,15,4
DC7341,3,15,0.626666666666667,Cervidae/Gazella/Saiga,15,4
DC7342,1,15,0.366666666666667,Cervidae/Gazella/Saiga,15,4
DC7342,2,15,0.366666666666667,Cervidae/Gazella/Saiga,15,4
DC7342,3,15,0.366666666666667,Cervidae/Gazella/Saiga,15,4
DC7343,1,15,0.573333333333333,Equidae,15,4
DC7343,2,15,0.573333333333333,Equidae,15,4
DC7343,3,15,0.573333333333333,Equidae,15,4
DC7344,1,15,0.463333333333333,Cervidae/Gazella/Saiga,15,4
DC7344,2,15,0.463333333333333,Cervidae/Gazella/Saiga,15,4
DC7344,3,15,0.463333333333333,Cervidae/Gazella/Saiga,15,4
DC7345,1,15,0.313333333333333,Cervidae/Gazella/Saiga,15,4
DC7345,2,15,0.313333333333333,Cervidae/Gazella/Saiga,15,4
DC7345,3,15,0.313333333333333,Cervidae/Gazella/Saiga,15,4
DC7346,1,15,0.45,Cervidae/Gazella/Saiga,15,4
DC7346,2,15,0.45,Cervidae/Gazella/Saiga,15,4
DC7346,3,15,0.45,Cervidae/Gazella/Saiga,15,4
DC7347,1,15,0.333333333333333,Bison/Yak,15,4
DC7347,2,15,0.333333333333333,Bison/Yak,15,4
DC7347,3,15,0.333333333333333,Bison/Yak,15,4
DC7348,1,15,0.346666666666667,Equidae,15,4
DC7348,2,15,0.346666666666667,Equidae,15,4
DC7348,3,15,0.346666666666667,Equidae,15,4
DC7349,1,15,0.426666666666667,Equidae,15,4
DC7349,2,15,0.426666666666667,Equidae,15,4
DC7349,3,15,0.426666666666667,Equidae,15,4
DC7351,1,15,0.556666666666667,Cervidae/Gazella/Saiga,15,4
DC7351,2,15,0.556666666666667,Cervidae/Gazella/Saiga,15,4
DC7351,3,15,0.556666666666667,Cervidae/Gazella/Saiga,15,4
DC7352,1,15,0.433333333333333,Cervidae/Gazella/Saiga,15,4
DC7352,2,15,0.433333333333333,Cervidae/Gazella/Saiga,15,4
DC7352,3,15,0.433333333333333,Cervidae/Gazella/Saiga,15,4
DC7353,1,15,0.473333333333333,Cervidae/Gazella/Saiga,15,4
DC7353,2,15,0.473333333333333,Cervidae/Gazella/Saiga,15,4
DC7353,3,15,0.473333333333333,Cervidae/Gazella/Saiga,15,4
DC7358,1,15,0.376666666666667,Ovis/Capra,15,4
DC7358,2,15,0.376666666666667,Ovis/Capra,15,4
DC7358,3,15,0.376666666666667,Ovis/Capra,15,4
DC7359,1,15,0.456666666666667,Cervidae/Gazella/Saiga,15,4
DC7359,2,15,0.456666666666667,Cervidae/Gazella/Saiga,15,4
DC7359,3,15,0.456666666666667,Cervidae/Gazella/Saiga,15,4
DC7360,1,15,0.553333333333333,Cervidae/Gazella/Saiga,15,4
DC7360,2,15,0.553333333333333,Cervidae/Gazella/Saiga,15,4
DC7360,3,15,0.553333333333333,Cervidae/Gazella/Saiga,15,4
DC7361,1,15,0.483333333333333,Cervidae/Gazella/Saiga,15,4
DC7361,2,15,0.483333333333333,Cervidae/Gazella/Saiga,15,4
DC7361,3,15,0.483333333333333,Cervidae/Gazella/Saiga,15,4
DC7362,1,15,0.363333333333333,Cervidae/Gazella/Saiga,15,4
DC7362,2,15,0.363333333333333,Cervidae/Gazella/Saiga,15,4
